Seed,Dataset,Sample Size,Number of training samples,Number of testing samples,Number of features,Class Imbalance Ratio,Gini Impurity,Entropy,Completeness,Consistency,Uniqueness,Redundancy (avg),Redundancy (std),Avg of features' avg,Std of features' avg,Avg of features' std,Std of features' std,Model,MCC,XAI,Test F Relevance
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,DT,0.8446049358431972,Permutation Importance,"[0.0, 0.27142857142857135, 0.3428571428571428, 0.2095238095238095, 0.0, 0.11428571428571424, 0.0, 0.0, 0.0, -0.004761904761904778, 0.0, 0.0, 0.19999999999999996]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,DT,0.8446049358431972,SHAP,"[0.006136943653656624, 0.27018775683558327, 1.2403041515503004, 0.9843090077453243, 0.022257571363133836, 0.46467765692867535, 0.010105663289722469, 0.014589042194925881, 0.013279199722195843, 0.10617947574369484, 0.017708194546780645, 0.0027424940639265653, 0.18572483155834738]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,DT,0.8446049358431972,LIME (ALL),"[0.008014912065729768, 0.020294967819490323, 0.2557701084411634, 0.007929655940991332, 0.00845733017018136, 0.00976189540583505, 0.006707106585975196, 0.009240461348770799, 0.008530170034439111, 0.007452781104572669, 0.010022943546526756, 0.008150144808537893, 0.010128763199123156]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,KNN,0.7901978694238502,Permutation Importance,"[0.02857142857142858, 0.023809523809523836, 0.0, 0.0, 0.0, 0.0047619047619047675, 0.15714285714285717, 0.0, 0.0, 0.15714285714285717, 0.31904761904761914, 0.12380952380952386, 0.3238095238095238]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,KNN,0.7901978694238502,SHAP,"[0.2524356071988369, 0.046710658385665016, 0.03876506513567328, 0.011119501723273608, 0.02413835562881536, 0.009221927228678258, 0.553918440361763, 0.020569570375624006, 0.017839041593772215, 0.12853064626342836, 0.6694515454772769, 0.47766650872796507, 0.6245006464344419]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,KNN,0.7901978694238502,LIME (ALL),"[0.004507922725807371, 0.0029746042172079457, 0.004838651907466334, 0.004567459770992163, 0.0045926569805358405, 0.003648126800731754, 0.003505226620146915, 0.003200653206080536, 0.00419287939064748, 0.005294233798369972, 0.017909228178635488, 0.0047421076764407365, 0.17985983730981878]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,MLP,0.6931067899916333,Permutation Importance,"[0.01904761904761908, 0.03333333333333336, 0.009523809523809535, 0.0, 0.03333333333333337, 0.0, 0.06190476190476194, 0.0, 0.0, 0.042857142857142885, 0.2904761904761905, 0.0904761904761905, 0.22380952380952382]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,MLP,0.6931067899916333,SHAP,"[0.14860490447425537, 0.1336157066943414, 0.06506730187791031, 0.031504927673661434, 0.11599202905641486, 0.057049870485646345, 0.20564796023197734, 0.02317817131093317, 0.0973468765410029, 0.11962344696135231, 0.6994245141988482, 0.6974589059569799, 0.6200055109331698]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,MLP,0.6931067899916333,LIME (ALL),"[0.010425329279541271, 0.007937021166061278, 0.008593085252953506, 0.007253301944535227, 0.00869380466285343, 0.008064298812774005, 0.011071611115345036, 0.005921615226653202, 0.00866826552946596, 0.009003494151365329, 0.12027087133861131, 0.011356636867413268, 0.2927232951792144]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,SGD,0.6467250526055554,Permutation Importance,"[0.03333333333333329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11904761904761903, 0.0, 0.0, 0.09047619047619045, 0.19999999999999996, 0.09999999999999996, 0.21904761904761902]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,SGD,0.6467250526055554,SHAP,"[0.19952714232858298, 0.034819482970970005, 0.04566711789708288, 0.0744956068559447, 0.0420303499716456, 0.01609769889767243, 0.12960369853003972, 0.06442856578098653, 0.031850088096167246, 0.136597108091143, 0.7128072293798203, 0.7024611807248218, 0.7335709514276094]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,SGD,0.6467250526055554,LIME (ALL),"[0.005812935911404153, 0.010559169152650826, 0.008585823632745673, 0.009188612760725471, 0.008259606575010795, 0.007135106759463413, 0.013899085495941594, 0.00738270435318293, 0.0071654532377513295, 0.009068340270865574, 0.0840462525573045, 0.04633707909510435, 0.335395815117889]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,GNB,0.9484662088493622,Permutation Importance,"[0.03809523809523807, 0.21428571428571427, 0.2333333333333333, 0.1333333333333333, 0.18571428571428567, 0.17619047619047615, 0.11904761904761903, 0.14285714285714285, 0.11904761904761903, 0.06666666666666664, 0.2571428571428571, 0.15238095238095237, 0.2095238095238095]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,GNB,0.9484662088493622,SHAP,"[0.0754244069701518, 0.3193319243175446, 0.6369868945467791, 0.18848558278094185, 0.26918326995464337, 0.24990982885562435, 0.11509562926700873, 0.11209510395733996, 0.3346984423429954, 0.12699633891273232, 0.27203553389599233, 0.3141273670236255, 0.30826434388789875]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,GNB,0.9484662088493622,LIME (ALL),"[0.003115966827617518, 0.00947365435224672, 0.0572980888198935, 0.017506720348476584, 0.004400306555800472, 0.004682080611133514, 0.006533770546917735, 0.02430056625077585, 0.023442578231633236, 0.005134693646253622, 0.04143127051902865, 0.02585202343718335, 0.014156036409254695]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,BNB,0.1681345614953415,Permutation Importance,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,BNB,0.1681345614953415,SHAP,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,BNB,0.1681345614953415,LIME (ALL),"[6.035669541468244e-06, 9.35279650105334e-06, 6.390476552782619e-06, 8.63892370358964e-06, 8.974319056664256e-06, 9.24911583372216e-06, 6.70690873806967e-06, 6.799022544641937e-06, 8.957364399030733e-06, 7.832062223083262e-06, 6.143180999332965e-06, 8.99412746440143e-06, 7.0526826311006415e-06]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,LR,0.94858925261801,Permutation Importance,"[0.061904761904761865, 0.09999999999999996, 0.02380952380952378, 0.0, 0.03809523809523807, 0.009523809523809513, 0.21904761904761902, 0.0, 0.0, 0.12857142857142856, 0.4476190476190475, 0.19999999999999996, 0.3666666666666666]"
3,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.10810435024477692,0.3815499488956172,135.78903276082903,249.77944398331772,288.24345698907604,656.2529580856421,LR,0.94858925261801,SHAP,"[0.3766127222358266, 0.3075615084715546, 0.13151166986436344, 0.04820871882909632, 0.09649912004850789, 0.03224321861398424, 0.3115787097439561, 0.029170392423848605, 0.049464910374515295, 0.3475755142915921, 0.7402872823350437, 0.7475852649773128, 0.563304349366828]"
