Seed,Dataset,Sample Size,Number of training samples,Number of testing samples,Number of features,Class Imbalance Ratio,Gini Impurity,Entropy,Completeness,Consistency,Uniqueness,Redundancy (avg),Redundancy (std),Avg of features' avg,Std of features' avg,Avg of features' std,Std of features' std,Model,MCC,XAI,Test F Relevance
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,DT,0.6992262716155472,Permutation Importance,"[0.0, 0.22380952380952382, 0.0, 0.13333333333333336, 0.0, 0.0, 0.11904761904761907, 0.2, 0.0, 0.0, 0.0, 0.0, 0.11904761904761907]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,DT,0.6992262716155472,SHAP,"[0.013112028010534946, 0.1614572909743336, 0.005091641260886692, 0.4779039166860796, 0.008386671898562766, 0.026977921538159266, 0.7740449588519596, 1.0200851603304681, 0.010547525000502978, 0.010076119536383843, 0.02091731288695666, 0.00767015271107529, 0.6620783456761475]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,DT,0.6992262716155472,LIME (ALL),"[0.00859370838168613, 0.010896799387728136, 0.004754416949112492, 0.04708619145686698, 0.00830888956711747, 0.011161274976380031, 0.10351840790693129, 0.10314059679827821, 0.006560341178959046, 0.010187481916480404, 0.008377751270390935, 0.008989619531388182, 0.15296992435969908]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,KNN,0.6484750004877067,Permutation Importance,"[0.02380952380952379, 0.0, 0.0, 0.0, -3.3306690738754695e-17, 0.014285714285714268, 0.07142857142857138, 0.0, 0.0, 0.1619047619047619, 0.19999999999999996, 0.061904761904761886, 0.2952380952380952]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,KNN,0.6484750004877067,SHAP,"[0.2888042853604931, 0.024670498799241453, 0.028597979069946856, 0.035487081135411915, 0.05261628843735806, 0.03753348069394591, 0.16614888050794663, 0.02905881360676727, 0.03626595571898571, 0.8484078837287551, 0.46043209521668066, 0.32868312273085243, 0.5566532072995821]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,KNN,0.6484750004877067,LIME (ALL),"[0.004621265007670092, 0.0031709408252399646, 0.0032101358032104806, 0.004206746043449286, 0.004509505302943291, 0.003368236970464324, 0.004615513779310504, 0.004312510124376168, 0.0035307804247488245, 0.0042051838340805715, 0.01834320592439175, 0.002924930791739167, 0.1557733592374943]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,MLP,0.63381968682868,Permutation Importance,"[0.019047619047619025, -0.023809523809523836, 0.004761904761904745, -0.0047619047619047675, -0.014285714285714313, -2.2204460492503132e-17, 0.05714285714285712, -0.009523809523809535, 0.0, 0.03809523809523806, 0.1476190476190476, 0.13809523809523808, 0.2571428571428571]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,MLP,0.63381968682868,SHAP,"[0.6969115378024547, 0.28740831011562407, 0.11024872952551262, 0.048627294600552026, 0.10821866439781785, 0.06111330488120169, 0.3275155889114413, 0.041903581237471996, 0.08837917481879358, 0.1998128934593389, 0.4515631203041665, 1.375605017135315, 0.6014703865022811]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,MLP,0.63381968682868,LIME (ALL),"[0.010195026640785435, 0.00953370480170581, 0.008121740657377804, 0.007711957179481131, 0.01061361880909238, 0.009817763491492507, 0.013157486427879046, 0.009160524203824558, 0.011653993083363949, 0.011134515710797073, 0.08949631325827367, 0.11248843630429814, 0.3423874841174253]"
5,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.12032417150910185,0.3953641597774904,122.56136773783881,243.6057965495613,216.45949125694244,573.1242056819469,SGD,0.5600914509681936,Permutation Importance,"[0.0714285714285714, 0.047619047619047596, 0.004761904761904756, 0.0, 0.014285714285714268, 0.0, 0.06666666666666662, 0.0, 0.0, 0.19047619047619047, 0.1476190476190476, 0.11428571428571428, 0.13333333333333333]"
