Seed,Dataset,Sample Size,attr_to_inst,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Model,Model Parameters,Accuracy,Precision,Recall,F1 Score,MCC,XAI,Test F Relevance
13,UNAC,0.2,0.2692307692307692,0.9694311548287494,3.406453509050155,1909122.126758305,3.7142857142857135,21,0,3,0.2285714285714286,78,0.0,17,5.500924788047422,DNN,"'hidden_layers_size': '32, 16, 8', 'activation_function': 'silu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Nadam', 'epochs': 500, 'batch_size': 50",0.7083333333333334,0.701388888888889,0.7083333333333334,0.6974474474474475,0.2402058977952236,LIME,"[0.011731529039964127, 0.007823247603326046, 0.0094074922992893, 0.1900766802220503, 0.009807286818414305, 0.007490618816399852, 0.00909851682348357, 0.011816529692976953, 0.007890872170210483, 0.18078440124286135, 0.12345931656606134, 0.014494438137362559, 0.010794939518350017, 0.027945089645847725, 0.01117148995902003, 0.008683212309782223, 0.009933641241699011, 0.008959199164423734, 0.009092355594293328, 0.010777733345926617, 0.009266745952074702]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.8297872340425532,0.7199406234537357,0.8297872340425532,0.7707446808510638,0.4340763345259569,PI,"[0.0015263644773357732, 0.00022201665124881752, 0.00022201665124881752, 0.09630897317298795, -0.0006475485661424863, -0.001082331174838138, -0.00151711378353379, -0.002386679000925094, -0.00021276595744683434, 0.1510915818686401, -0.001082331174838138, -0.00021276595744683434, -0.00151711378353379, -0.00021276595744683434, -0.001082331174838138, 0.00022201665124881752, -0.0006475485661424863, 0.0010915818686401213, -0.0006475485661424863, -0.00021276595744683434, 0.0015263644773357732]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.8297872340425532,0.7199406234537357,0.8297872340425532,0.7707446808510638,0.4340763345259569,SHAP,"[0.0, 0.0004525683294428236, 0.0, 0.14998144271022584, 0.0, 0.00038554997468041695, 0.001131543364247327, 0.0, 0.0017035751464020755, 0.19575148801477965, 0.009100885070269496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035746592988733345, 0.0, 0.00021475434776848444]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.8297872340425532,0.7199406234537357,0.8297872340425532,0.7707446808510638,0.4340763345259569,LIME,"[0.003049789926030315, 0.0032294690462619496, 0.003641132861648461, 0.02559784246683901, 0.003607629310885221, 0.003590642245040818, 0.0029826178546324563, 0.003577606497027367, 0.0031014508096341006, 0.18596597615249144, 0.0031433360693806796, 0.0038420498175046063, 0.004279330090601687, 0.003029037400179944, 0.0028864173426302593, 0.0031065377989958273, 0.0032862318343410478, 0.0034704018468163155, 0.0027053748552790624, 0.0035098074779261446, 0.003292977500497053]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,PI,"[0.05092506938020359, 0.0009250693802035359, -0.00037927844588341974, 0.000490286771507884, 5.550416281223214e-05, -0.0008140610545790717, 0.000490286771507884, 5.550416281223214e-05, 5.550416281223214e-05, -0.0008140610545790717, 0.2244033302497688, 0.0009250693802035359, -0.00037927844588341974, 0.13005550416281225, 5.550416281223214e-05, 5.550416281223214e-05, -0.00037927844588341974, -0.0008140610545790717, -0.00037927844588341974, 5.550416281223214e-05, -0.00037927844588341974]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,SHAP,"[0.044137618832050696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21954550027207326, 0.0, 0.0, 0.18448347211362134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,LIME,"[0.12241144490396927, 0.005282690067496699, 0.006607342380359567, 0.007209763101615866, 0.005649046692508476, 0.00457486152200218, 0.005179015829490438, 0.005837856709427458, 0.005583837904484047, 0.0057757550077523045, 0.1262588659615438, 0.0075267195823892534, 0.005640219557914199, 0.005942237213535219, 0.004631723948372545, 0.0052087101181433355, 0.005227085587724856, 0.005801196194997591, 0.005467662930060721, 0.005060371461161017, 0.0054386872636402505]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTree,"'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,PI,"[5.550416281223214e-05, 5.550416281223214e-05, 0.27744680851063835, 5.550416281223214e-05, -0.006901017576318196, 0.000490286771507884, 5.550416281223214e-05, 5.550416281223214e-05, 0.04962072155411665, -0.00037927844588341974, -0.00037927844588341974, 0.000490286771507884, 0.08005550416281228, 0.0009250693802035359, 5.550416281223214e-05, 0.013968547641073107, 0.0009250693802035359, 0.000490286771507884, 0.000490286771507884, -0.00037927844588341974, 5.550416281223214e-05]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTree,"'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,SHAP,"[0.0024024922011643816, 0.0014983309095068205, 0.3546149139908899, 0.0011592969548975614, 0.033171916909547766, 0.0006301012857905177, 0.0009737910420091991, 0.0006681798862116715, 0.0648830584011121, 0.0005473759970251526, 0.0006016488050333193, 0.0038024777224626824, 0.044383737736461065, 0.001992028770723235, 0.0002545128947072955, 0.0208911739336396, 0.0018944508066344537, 0.0031717071970226436, 0.0012286386688922805, 0.0010351084956180712, 0.00039821176896993307]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTree,"'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,LIME,"[0.0041129119831468, 0.0032431485913331404, 0.05708123149025912, 0.004785939174096288, 0.012448438779006827, 0.0046354779153271, 0.004732331603795253, 0.004303346286995928, 0.00424168528793818, 0.003805345359623582, 0.0049260147194082875, 0.005468274969246619, 0.05599716000320034, 0.00404840833608822, 0.003905174275028624, 0.004158296139826357, 0.003799556676092704, 0.004464111723587589, 0.003960370504038307, 0.004073611736043362, 0.0038433480798461526]"
