Seed,Dataset,Sample Size,Number of training samples,Number of testing samples,Number of features,Class Imbalance Ratio,Gini Impurity,Entropy,Completeness,Consistency,Uniqueness,Redundancy (avg),Redundancy (std),Avg of features' avg,Std of features' avg,Avg of features' std,Std of features' std,Model,MCC,XAI,Test F Relevance
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,DT,0.8449866293889826,Permutation Importance,"[0.0, 0.20476190476190476, 0.2857142857142857, 0.2523809523809523, 0.0, 0.1095238095238095, 0.0, 0.0, 0.0, 0.0, 0.07619047619047617, 0.0, 0.17619047619047618]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,DT,0.8449866293889826,SHAP,"[0.018442133860057202, 0.15992734540904255, 1.1145360919584797, 1.0250778638091202, 0.026019175742440587, 1.068211849398462, 0.019524434266707823, 0.04306103549794932, 0.005177984950675729, 0.0168064854331654, 0.42911347466154626, 0.004447206945653133, 0.21453271522951975]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,DT,0.8449866293889826,LIME (ALL),"[0.00789657557090441, 0.010702187742303776, 0.3692814309367468, 0.011914878517653252, 0.009572145309295907, 0.010205279984111859, 0.010521114967567956, 0.007044473353810447, 0.011102966389752889, 0.006549237886258207, 0.009173595121420087, 0.008493433175690469, 0.00940348304582948]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,KNN,0.6321582955390801,Permutation Importance,"[0.02380952380952377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05714285714285712, 0.0, 0.0, 0.09047619047619045, 0.28095238095238095, 0.05238095238095235, 0.3333333333333333]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,KNN,0.6321582955390801,SHAP,"[0.3419945819435669, 0.07982130535175472, 0.047670864574606855, 0.028177990495531036, 0.03875843567421938, 0.04069991995090597, 0.8268804229878877, 0.050690057919476915, 0.022748022307878306, 0.23381907256320042, 0.612452528825419, 0.2024007475470637, 0.8668871809245738]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,KNN,0.6321582955390801,LIME (ALL),"[0.004149428849007162, 0.0035206032870963135, 0.0035413333093223293, 0.003381651613565855, 0.003946412840394199, 0.0058063857574612845, 0.004371044361417922, 0.003301255073838711, 0.0044916496408589695, 0.00393493594865247, 0.03236534510675398, 0.0043751371270055175, 0.2029636771221663]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,MLP,0.6823749694771434,Permutation Importance,"[0.009523809523809556, -0.033333333333333284, 0.01904761904761908, -0.0095238095238095, 0.028571428571428602, -0.009523809523809513, 0.09523809523809527, 0.0, 0.0, 0.02857142857142859, 0.22857142857142856, 0.10476190476190479, 0.19523809523809527]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,MLP,0.6823749694771434,SHAP,"[0.49332740398436137, 0.2034249755870477, 0.11926934621209721, 0.06068581237669716, 0.1381201747824267, 0.061296960920206395, 0.31202825093865844, 0.04718942498772656, 0.10260058384121953, 0.23171245529516216, 0.5981806152090845, 0.9059172342973674, 0.6594539293177453]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,MLP,0.6823749694771434,LIME (ALL),"[0.012411273604151169, 0.00692205542542844, 0.007347243778495073, 0.007630034105868803, 0.009542589885961508, 0.008563129827245169, 0.012190908097164558, 0.008960954384965834, 0.006508507725696626, 0.015299329330575923, 0.08346612906612527, 0.07460719556687873, 0.3004883340301727]"
13,KPI-KQI,0.4,47,20,13,0.5555555555555556,0.8852751169525507,3.14537515300923,100.0,1.0,100.0,0.1171872085424671,0.4115122830755599,113.47208822380998,202.64077926356296,197.3164810292055,491.2080279735298,SGD,0.46712130170867056,Permutation Importance,"[0.009523809523809545, 0.0, 0.01904761904761907, 0.0, 0.0, 0.0, -0.04761904761904758, 0.0, 0.0047619047619047675, -0.028571428571428536, 0.23809523809523814, 0.17619047619047623, 0.028571428571428602]"
